attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
coherence,560,2.231421,0.89784234,,2.56686938024e-05,0.50000000,2026-07-01T10:59:04.942599+00:00
coherence,560,2.231421,0.81014240,0.85369635,2.56686938024e-05,0.50000000,2026-07-01T10:59:22.715804+00:00
coherence,570,2.271322,0.75173776,,2.41837374837e-05,0.37890625,2026-07-01T10:59:31.178262+00:00
coherence,570,2.271322,0.70448428,0.85404498,2.41837374837e-05,0.37890625,2026-07-01T10:59:48.956489+00:00
coherence,580,2.311222,0.82304047,,2.27594466866e-05,0.44726562,2026-07-01T10:59:55.425160+00:00
coherence,580,2.311222,0.81386173,0.85416046,2.27594466866e-05,0.44726562,2026-07-01T11:00:13.197141+00:00
coherence,590,2.351122,0.83266486,,2.13986252988e-05,0.39843750,2026-07-01T11:00:20.842462+00:00
coherence,590,2.351122,0.75649089,0.85417403,2.13986252988e-05,0.39843750,2026-07-01T11:00:38.613825+00:00
coherence,600,2.391022,0.72881876,,2.01039522611e-05,0.50390625,2026-07-01T11:00:46.419232+00:00
coherence,600,2.391022,0.89362329,0.85402975,2.01039522611e-05,0.50390625,2026-07-01T11:01:04.200531+00:00
coherence,610,2.430923,0.84618604,,1.88779762931e-05,0.45507812,2026-07-01T11:01:12.056526+00:00
coherence,610,2.430923,1.09189844,0.85370850,1.88779762931e-05,0.45507812,2026-07-01T11:01:29.824435+00:00
coherence,620,2.470823,0.73038431,,1.77231108761e-05,0.53125000,2026-07-01T11:01:37.500808+00:00
coherence,620,2.470823,0.75968730,0.85377275,1.77231108761e-05,0.53125000,2026-07-01T11:01:55.288421+00:00
coherence,630,2.510723,0.80521247,,1.66416295017e-05,0.46679688,2026-07-01T11:02:03.121280+00:00
coherence,630,2.510723,0.86511564,0.85380278,1.66416295017e-05,0.46679688,2026-07-01T11:02:20.894152+00:00
coherence,640,2.550623,0.75947647,,1.56356611961e-05,0.40429688,2026-07-01T11:02:29.523826+00:00
coherence,640,2.550623,0.71460009,0.85376344,1.56356611961e-05,0.40429688,2026-07-01T11:02:47.291876+00:00
coherence,650,2.590524,0.78654134,,1.47071863289e-05,0.43359375,2026-07-01T11:02:55.683937+00:00
coherence,650,2.590524,0.92568517,0.85377548,1.47071863289e-05,0.43359375,2026-07-01T11:03:13.459654+00:00
coherence,660,2.630424,0.77982895,,1.38580327147e-05,0.45898438,2026-07-01T11:03:20.555789+00:00
coherence,660,2.630424,0.70592165,0.85380656,1.38580327147e-05,0.45898438,2026-07-01T11:03:38.321252+00:00
coherence,670,2.670324,0.79051607,,1.30898720146e-05,0.47070312,2026-07-01T11:03:45.314937+00:00
coherence,670,2.670324,0.79845643,0.85389604,1.30898720146e-05,0.47070312,2026-07-01T11:04:03.092918+00:00
coherence,680,2.710224,0.78748637,,1.24042164454e-05,0.60937500,2026-07-01T11:04:11.089327+00:00
coherence,680,2.710224,0.85045952,0.85407349,1.24042164454e-05,0.60937500,2026-07-01T11:04:28.865084+00:00
coherence,690,2.750125,0.79012643,,1.18024158026e-05,0.51562500,2026-07-01T11:04:37.036928+00:00
coherence,690,2.750125,1.00932777,0.85420295,1.18024158026e-05,0.51562500,2026-07-01T11:04:54.810335+00:00
